,anchor,image,label
5221,all-pics/Raul_Ibanez_0001.jpg,all-pics/Raul_Mondesi_0001.jpg,0
5222,all-pics/Raul_Rivero_0001.jpg,all-pics/Ravan_AG_Farhadi_0001.jpg,0
5223,all-pics/Ray_Allen_0001.jpg,all-pics/Ray_Allen_0002.jpg,1
5224,all-pics/Ray_Allen_0003.jpg,all-pics/Ray_Bradbury_0001.jpg,0
5225,all-pics/Ray_Evernham_0001.jpg,all-pics/Ray_Halbritter_0001.jpg,0
5226,all-pics/Ray_Lewis_0001.jpg,all-pics/Ray_Liotta_0001.jpg,0
5227,all-pics/Ray_Lucas_0001.jpg,all-pics/Ray_Morrough_0001.jpg,0
5228,all-pics/Ray_Nagin_0001.jpg,all-pics/Ray_Nagin_0002.jpg,1
5229,all-pics/Ray_Price_0001.jpg,all-pics/Ray_Romano_0001.jpg,0
5230,all-pics/Ray_Romano_0002.jpg,all-pics/Ray_Romano_0003.jpg,1
5231,all-pics/Ray_Romano_0004.jpg,all-pics/Ray_Romano_0005.jpg,1
5232,all-pics/Ray_Romano_0006.jpg,all-pics/Ray_Romano_0007.jpg,1
5233,all-pics/Ray_Romano_0008.jpg,all-pics/Ray_Romano_0009.jpg,1
5234,all-pics/Ray_Sherman_0001.jpg,all-pics/Ray_Wasden_0001.jpg,0
5235,all-pics/Ray_Young_0001.jpg,all-pics/Raymond_Arthurs_0001.jpg,0
5236,all-pics/Raymond_Odierno_0001.jpg,all-pics/Raymond_Odierno_0002.jpg,1
5237,all-pics/Raza_Rabbani_0001.jpg,all-pics/Razali_Ismail_0001.jpg,0
5238,all-pics/Rebecca_Romijn-Stamos_0001.jpg,all-pics/Rebecca_Romijn-Stamos_0002.jpg,1
5239,all-pics/Rebecca_Romijn-Stamos_0003.jpg,all-pics/Rebecca_Romijn-Stamos_0004.jpg,1
5240,all-pics/Rebekah_Chantay_Revels_0001.jpg,all-pics/Rebekah_Chantay_Revels_0002.jpg,1
5241,all-pics/Rebekah_Chantay_Revels_0003.jpg,all-pics/Rebekah_Chantay_Revels_0004.jpg,1
5242,all-pics/Recep_Tayyip_Erdogan_0001.jpg,all-pics/Recep_Tayyip_Erdogan_0002.jpg,1
5243,all-pics/Recep_Tayyip_Erdogan_0003.jpg,all-pics/Recep_Tayyip_Erdogan_0004.jpg,1
5244,all-pics/Recep_Tayyip_Erdogan_0005.jpg,all-pics/Recep_Tayyip_Erdogan_0006.jpg,1
5245,all-pics/Recep_Tayyip_Erdogan_0007.jpg,all-pics/Recep_Tayyip_Erdogan_0008.jpg,1
5246,all-pics/Recep_Tayyip_Erdogan_0009.jpg,all-pics/Recep_Tayyip_Erdogan_0010.jpg,1
5247,all-pics/Recep_Tayyip_Erdogan_0011.jpg,all-pics/Recep_Tayyip_Erdogan_0012.jpg,1
5248,all-pics/Recep_Tayyip_Erdogan_0013.jpg,all-pics/Recep_Tayyip_Erdogan_0014.jpg,1
5249,all-pics/Recep_Tayyip_Erdogan_0015.jpg,all-pics/Recep_Tayyip_Erdogan_0016.jpg,1
5250,all-pics/Recep_Tayyip_Erdogan_0017.jpg,all-pics/Recep_Tayyip_Erdogan_0018.jpg,1
5251,all-pics/Recep_Tayyip_Erdogan_0019.jpg,all-pics/Recep_Tayyip_Erdogan_0020.jpg,1
5252,all-pics/Recep_Tayyip_Erdogan_0021.jpg,all-pics/Recep_Tayyip_Erdogan_0022.jpg,1
5253,all-pics/Recep_Tayyip_Erdogan_0023.jpg,all-pics/Recep_Tayyip_Erdogan_0024.jpg,1
5254,all-pics/Recep_Tayyip_Erdogan_0025.jpg,all-pics/Recep_Tayyip_Erdogan_0026.jpg,1
5255,all-pics/Recep_Tayyip_Erdogan_0027.jpg,all-pics/Recep_Tayyip_Erdogan_0028.jpg,1
5256,all-pics/Recep_Tayyip_Erdogan_0029.jpg,all-pics/Recep_Tayyip_Erdogan_0030.jpg,1
5257,all-pics/Red_Auerbach_0001.jpg,all-pics/Reese_Witherspoon_0001.jpg,0
5258,all-pics/Reese_Witherspoon_0002.jpg,all-pics/Reese_Witherspoon_0003.jpg,1
5259,all-pics/Reese_Witherspoon_0004.jpg,all-pics/Reggie_Lewis_0001.jpg,0
5260,all-pics/Reggie_Miller_0001.jpg,all-pics/Reggie_Miller_0002.jpg,1
5261,all-pics/Reggie_Sanders_0001.jpg,all-pics/Regina_Ip_0001.jpg,0
5262,all-pics/Reginald_Hudlin_0001.jpg,all-pics/Reina_Hayes_0001.jpg,0
5263,all-pics/Reinhard_Buetikofer_0001.jpg,all-pics/Ren_Qingjin_0001.jpg,0
5264,all-pics/Rena_Sofer_0001.jpg,all-pics/Renato_Soru_0001.jpg,0
5265,all-pics/Rene_Antonio_Leon_Rodriguez_0001.jpg,all-pics/Rene_Portland_0001.jpg,0
5266,all-pics/Renee_Zellweger_0001.jpg,all-pics/Renee_Zellweger_0002.jpg,1
5267,all-pics/Renee_Zellweger_0003.jpg,all-pics/Renee_Zellweger_0004.jpg,1
5268,all-pics/Renee_Zellweger_0005.jpg,all-pics/Renee_Zellweger_0006.jpg,1
5269,all-pics/Renee_Zellweger_0007.jpg,all-pics/Renee_Zellweger_0008.jpg,1
5270,all-pics/Renee_Zellweger_0009.jpg,all-pics/Renee_Zellweger_0010.jpg,1
5271,all-pics/Renee_Zellweger_0011.jpg,all-pics/Renee_Zellweger_0012.jpg,1
5272,all-pics/Renee_Zellweger_0013.jpg,all-pics/Renee_Zellweger_0014.jpg,1
5273,all-pics/Renee_Zellweger_0015.jpg,all-pics/Renee_Zellweger_0016.jpg,1
5274,all-pics/Renee_Zellweger_0017.jpg,all-pics/Retief_Goosen_0001.jpg,0
5275,all-pics/Rey_Sanchez_0001.jpg,all-pics/Reyyan_Uzuner_0001.jpg,0
5276,all-pics/Rhett_Warrener_0001.jpg,all-pics/Rhina_Villatoro_0001.jpg,0
5277,all-pics/Ricardo_Lagos_0001.jpg,all-pics/Ricardo_Lagos_0002.jpg,1
5278,all-pics/Ricardo_Lagos_0003.jpg,all-pics/Ricardo_Lagos_0004.jpg,1
5279,all-pics/Ricardo_Lagos_0005.jpg,all-pics/Ricardo_Lagos_0006.jpg,1
5280,all-pics/Ricardo_Lagos_0007.jpg,all-pics/Ricardo_Lagos_0008.jpg,1
5281,all-pics/Ricardo_Lagos_0009.jpg,all-pics/Ricardo_Lagos_0010.jpg,1
5282,all-pics/Ricardo_Lagos_0011.jpg,all-pics/Ricardo_Lagos_0012.jpg,1
5283,all-pics/Ricardo_Lagos_0013.jpg,all-pics/Ricardo_Lagos_0014.jpg,1
5284,all-pics/Ricardo_Lagos_0015.jpg,all-pics/Ricardo_Lagos_0016.jpg,1
5285,all-pics/Ricardo_Lagos_0017.jpg,all-pics/Ricardo_Lagos_0018.jpg,1
5286,all-pics/Ricardo_Lagos_0019.jpg,all-pics/Ricardo_Lagos_0020.jpg,1
5287,all-pics/Ricardo_Lagos_0021.jpg,all-pics/Ricardo_Lagos_0022.jpg,1
5288,all-pics/Ricardo_Lagos_0023.jpg,all-pics/Ricardo_Lagos_0024.jpg,1
5289,all-pics/Ricardo_Lagos_0025.jpg,all-pics/Ricardo_Lagos_0026.jpg,1
5290,all-pics/Ricardo_Lagos_0027.jpg,all-pics/Ricardo_Lopez_Murphy_0001.jpg,0
5291,all-pics/Ricardo_Lopez_Murphy_0002.jpg,all-pics/Ricardo_Maduro_0001.jpg,0
5292,all-pics/Ricardo_Maduro_0002.jpg,all-pics/Ricardo_Mayorga_0001.jpg,0
5293,all-pics/Ricardo_Monasterio_0001.jpg,all-pics/Ricardo_Monasterio_0002.jpg,1
5294,all-pics/Ricardo_Sanchez_0001.jpg,all-pics/Ricardo_Sanchez_0002.jpg,1
5295,all-pics/Ricardo_Sanchez_0003.jpg,all-pics/Ricardo_Sanchez_0004.jpg,1
5296,all-pics/Ricardo_Sanchez_0005.jpg,all-pics/Ricardo_Sanchez_0006.jpg,1
5297,all-pics/Riccardo_Muti_0001.jpg,all-pics/Rich_Brooks_0001.jpg,0
5298,all-pics/Rich_Gannon_0001.jpg,all-pics/Rich_Gannon_0002.jpg,1
5299,all-pics/Richard_Armitage_0001.jpg,all-pics/Richard_Armitage_0002.jpg,1
5300,all-pics/Richard_Armitage_0003.jpg,all-pics/Richard_Armitage_0004.jpg,1
5301,all-pics/Richard_Armitage_0005.jpg,all-pics/Richard_Armitage_0006.jpg,1
5302,all-pics/Richard_Armitage_0007.jpg,all-pics/Richard_Armitage_0008.jpg,1
5303,all-pics/Richard_Armitage_0009.jpg,all-pics/Richard_Barry_0001.jpg,0
5304,all-pics/Richard_Branson_0001.jpg,all-pics/Richard_Branson_0002.jpg,1
5305,all-pics/Richard_Butler_0001.jpg,all-pics/Richard_Butler_0002.jpg,1
5306,all-pics/Richard_Carl_0001.jpg,all-pics/Richard_Chamberlain_0001.jpg,0
5307,all-pics/Richard_Cohen_0001.jpg,all-pics/Richard_Crenna_0001.jpg,0
5308,all-pics/Richard_Crenna_0002.jpg,all-pics/Richard_Daley_0001.jpg,0
5309,all-pics/Richard_Dreyfuss_0001.jpg,all-pics/Richard_Fine_0001.jpg,0
5310,all-pics/Richard_Gephardt_0001.jpg,all-pics/Richard_Gephardt_0002.jpg,1
5311,all-pics/Richard_Gephardt_0003.jpg,all-pics/Richard_Gephardt_0004.jpg,1
5312,all-pics/Richard_Gephardt_0005.jpg,all-pics/Richard_Gephardt_0006.jpg,1
5313,all-pics/Richard_Gephardt_0007.jpg,all-pics/Richard_Gephardt_0008.jpg,1
5314,all-pics/Richard_Gephardt_0009.jpg,all-pics/Richard_Gephardt_0010.jpg,1
5315,all-pics/Richard_Gephardt_0011.jpg,all-pics/Richard_Gere_0001.jpg,0
5316,all-pics/Richard_Gere_0002.jpg,all-pics/Richard_Gere_0003.jpg,1
5317,all-pics/Richard_Gere_0004.jpg,all-pics/Richard_Gere_0005.jpg,1
5318,all-pics/Richard_Gere_0006.jpg,all-pics/Richard_Gere_0007.jpg,1
5319,all-pics/Richard_Gere_0008.jpg,all-pics/Richard_Gere_0009.jpg,1
5320,all-pics/Richard_Gere_0010.jpg,all-pics/Richard_Greenberg_0001.jpg,0
5321,all-pics/Richard_Haass_0001.jpg,all-pics/Richard_Haass_0002.jpg,1
5322,all-pics/Richard_Hamilton_0001.jpg,all-pics/Richard_Harris_0001.jpg,0
5323,all-pics/Richard_Hellfant_0001.jpg,all-pics/Richard_Jefferson_0001.jpg,0
5324,all-pics/Richard_Jewell_0001.jpg,all-pics/Richard_Krajicek_0001.jpg,0
5325,all-pics/Richard_Krajicek_0002.jpg,all-pics/Richard_Krajicek_0003.jpg,1
5326,all-pics/Richard_Langille_0001.jpg,all-pics/Richard_Lennon_0001.jpg,0
5327,all-pics/Richard_Levin_0001.jpg,all-pics/Richard_Lugar_0001.jpg,0
5328,all-pics/Richard_Myers_0001.jpg,all-pics/Richard_Myers_0002.jpg,1
5329,all-pics/Richard_Myers_0003.jpg,all-pics/Richard_Myers_0004.jpg,1
5330,all-pics/Richard_Myers_0005.jpg,all-pics/Richard_Myers_0006.jpg,1
5331,all-pics/Richard_Myers_0007.jpg,all-pics/Richard_Myers_0008.jpg,1
5332,all-pics/Richard_Myers_0009.jpg,all-pics/Richard_Myers_0010.jpg,1
5333,all-pics/Richard_Myers_0011.jpg,all-pics/Richard_Myers_0012.jpg,1
5334,all-pics/Richard_Myers_0013.jpg,all-pics/Richard_Myers_0014.jpg,1
5335,all-pics/Richard_Myers_0015.jpg,all-pics/Richard_Myers_0016.jpg,1
5336,all-pics/Richard_Myers_0017.jpg,all-pics/Richard_Myers_0018.jpg,1
5337,all-pics/Richard_Naughton_0001.jpg,all-pics/Richard_Norton-Taylor_0001.jpg,0
5338,all-pics/Richard_Norton-Taylor_0002.jpg,all-pics/Richard_Palmer_0001.jpg,0
5339,all-pics/Richard_Parsons_0001.jpg,all-pics/Richard_Paul_Evans_0001.jpg,0
5340,all-pics/Richard_Penniman_0001.jpg,all-pics/Richard_Pennington_0001.jpg,0
5341,all-pics/Richard_Perle_0001.jpg,all-pics/Richard_Regenhard_0001.jpg,0
5342,all-pics/Richard_Reid_0001.jpg,all-pics/Richard_Rodriguez_0001.jpg,0
5343,all-pics/Richard_Sambrook_0001.jpg,all-pics/Richard_Sambrook_0002.jpg,1
5344,all-pics/Richard_Shelby_0001.jpg,all-pics/Richard_Shelby_0002.jpg,1
5345,all-pics/Richard_Sterner_0001.jpg,all-pics/Richard_Tubb_0001.jpg,0
5346,all-pics/Richard_Virenque_0001.jpg,all-pics/Richard_Virenque_0002.jpg,1
5347,all-pics/Richard_Virenque_0003.jpg,all-pics/Richard_Virenque_0004.jpg,1
5348,all-pics/Richard_Virenque_0005.jpg,all-pics/Richard_Virenque_0006.jpg,1
5349,all-pics/Richard_Virenque_0007.jpg,all-pics/Richard_Virenque_0008.jpg,1
5350,all-pics/Richard_Ward_0001.jpg,all-pics/Richie_Adubato_0001.jpg,0
5351,all-pics/Richie_Adubato_0002.jpg,all-pics/Rick_Barnes_0001.jpg,0
5352,all-pics/Rick_Barnes_0002.jpg,all-pics/Rick_Barnes_0003.jpg,1
5353,all-pics/Rick_Bland_0001.jpg,all-pics/Rick_Bragg_0001.jpg,0
5354,all-pics/Rick_Carlisle_0001.jpg,all-pics/Rick_Carlisle_0002.jpg,1
5355,all-pics/Rick_Carlisle_0003.jpg,all-pics/Rick_Carlisle_0004.jpg,1
5356,all-pics/Rick_Caruso_0001.jpg,all-pics/Rick_Dinse_0001.jpg,0
5357,all-pics/Rick_Dinse_0002.jpg,all-pics/Rick_Dinse_0003.jpg,1
5358,all-pics/Rick_Husband_0001.jpg,all-pics/Rick_Lu_0001.jpg,0
5359,all-pics/Rick_Perry_0001.jpg,all-pics/Rick_Perry_0002.jpg,1
5360,all-pics/Rick_Perry_0003.jpg,all-pics/Rick_Perry_0004.jpg,1
5361,all-pics/Rick_Perry_0005.jpg,all-pics/Rick_Perry_0006.jpg,1
5362,all-pics/Rick_Pitino_0001.jpg,all-pics/Rick_Pitino_0002.jpg,1
5363,all-pics/Rick_Pitino_0003.jpg,all-pics/Rick_Pitino_0004.jpg,1
5364,all-pics/Rick_Reed_0001.jpg,all-pics/Rick_Rickert_0001.jpg,0
5365,all-pics/Rick_Romley_0001.jpg,all-pics/Rick_Romley_0002.jpg,1
5366,all-pics/Rick_Romley_0003.jpg,all-pics/Rick_Santorum_0001.jpg,0
5367,all-pics/Rick_Santorum_0002.jpg,all-pics/Rick_Santorum_0003.jpg,1
5368,all-pics/Rick_Stansbury_0001.jpg,all-pics/Rick_Stansbury_0002.jpg,1
5369,all-pics/Rick_Stansbury_0003.jpg,all-pics/Rick_Wagoner_0001.jpg,0
5370,all-pics/Rick_Wagoner_0002.jpg,all-pics/Ricky_Barnes_0001.jpg,0
5371,all-pics/Ricky_Barnes_0002.jpg,all-pics/Ricky_Cottrill_0001.jpg,0
5372,all-pics/Ricky_Martin_0001.jpg,all-pics/Ricky_Martin_0002.jpg,1
5373,all-pics/Ricky_Ponting_0001.jpg,all-pics/Ricky_Ponting_0002.jpg,1
5374,all-pics/Ricky_Quick_0001.jpg,all-pics/Ricky_Ray_0001.jpg,0
5375,all-pics/Ridley_Scott_0001.jpg,all-pics/Riek_Blanjaar_0001.jpg,0
5376,all-pics/Rien_Long_0001.jpg,all-pics/Rina_Lazo_0001.jpg,0
5377,all-pics/Ringo_Starr_0001.jpg,all-pics/Rio_Ferdinand_0001.jpg,0
5378,all-pics/Rio_Ferdinand_0002.jpg,all-pics/Rita_Grande_0001.jpg,0
5379,all-pics/Rita_Grande_0002.jpg,all-pics/Rita_Grande_0003.jpg,1
5380,all-pics/Rita_Moreno_0001.jpg,all-pics/Rita_Moreno_0002.jpg,1
5381,all-pics/Rita_Wilson_0001.jpg,all-pics/Rita_Wilson_0002.jpg,1
5382,all-pics/Rita_Wilson_0003.jpg,all-pics/Rita_Wilson_0004.jpg,1
5383,all-pics/Rob_Lowe_0001.jpg,all-pics/Rob_Lowe_0002.jpg,1
5384,all-pics/Rob_Lowe_0003.jpg,all-pics/Rob_Lowe_0004.jpg,1
5385,all-pics/Rob_Marshall_0001.jpg,all-pics/Rob_Marshall_0002.jpg,1
5386,all-pics/Rob_Marshall_0003.jpg,all-pics/Rob_Marshall_0004.jpg,1
5387,all-pics/Rob_Marshall_0005.jpg,all-pics/Rob_Marshall_0006.jpg,1
5388,all-pics/Rob_Moore_0001.jpg,all-pics/Rob_Morrow_0001.jpg,0
5389,all-pics/Rob_Niedermayer_0001.jpg,all-pics/Rob_Ramsay_0001.jpg,0
5390,all-pics/Rob_Schneider_0001.jpg,all-pics/Rob_Schneider_0002.jpg,1
5391,all-pics/Robbie_Coltrane_0001.jpg,all-pics/Robbie_Fowler_0001.jpg,0
5392,all-pics/Robbie_Fowler_0002.jpg,all-pics/Robbie_Mc_Ewen_0001.jpg,0
5393,all-pics/Robbie_Naish_0001.jpg,all-pics/Robbie_Williams_0001.jpg,0
5394,all-pics/Robbie_Williams_0002.jpg,all-pics/Robbie_Williams_0003.jpg,1
5395,all-pics/Robby_Ginepri_0001.jpg,all-pics/Robby_Ginepri_0002.jpg,1
5396,all-pics/Robert_Altman_0001.jpg,all-pics/Robert_Beck_0001.jpg,0
5397,all-pics/Robert_Blackwill_0001.jpg,all-pics/Robert_Blackwill_0002.jpg,1
5398,all-pics/Robert_Blake_0001.jpg,all-pics/Robert_Blake_0002.jpg,1
5399,all-pics/Robert_Blake_0003.jpg,all-pics/Robert_Blake_0004.jpg,1
5400,all-pics/Robert_Blake_0005.jpg,all-pics/Robert_Blake_0006.jpg,1
5401,all-pics/Robert_Blake_0007.jpg,all-pics/Robert_Blake_0008.jpg,1
5402,all-pics/Robert_Bonner_0001.jpg,all-pics/Robert_Bonner_0002.jpg,1
5403,all-pics/Robert_Bonner_0003.jpg,all-pics/Robert_Bullock_0001.jpg,0
5404,all-pics/Robert_Bullock_0002.jpg,all-pics/Robert_DeFraites_0001.jpg,0
5405,all-pics/Robert_DeFraites_0002.jpg,all-pics/Robert_De_Niro_0001.jpg,0
5406,all-pics/Robert_De_Niro_0002.jpg,all-pics/Robert_De_Niro_0003.jpg,1
5407,all-pics/Robert_De_Niro_0004.jpg,all-pics/Robert_De_Niro_0005.jpg,1
5408,all-pics/Robert_De_Niro_0006.jpg,all-pics/Robert_Douglas_0001.jpg,0
5409,all-pics/Robert_Downey_Jr_0001.jpg,all-pics/Robert_Durst_0001.jpg,0
5410,all-pics/Robert_Duvall_0001.jpg,all-pics/Robert_Duvall_0002.jpg,1
5411,all-pics/Robert_Duvall_0003.jpg,all-pics/Robert_Duvall_0004.jpg,1
5412,all-pics/Robert_Duvall_0005.jpg,all-pics/Robert_Duvall_0006.jpg,1
5413,all-pics/Robert_Duvall_0007.jpg,all-pics/Robert_Duvall_0008.jpg,1
5414,all-pics/Robert_Ehrlich_0001.jpg,all-pics/Robert_Ehrlich_0002.jpg,1
5415,all-pics/Robert_Evans_0001.jpg,all-pics/Robert_Evans_0002.jpg,1
5416,all-pics/Robert_Evans_0003.jpg,all-pics/Robert_F_Kennedy_Jr_0001.jpg,0
5417,all-pics/Robert_Fico_0001.jpg,all-pics/Robert_Fico_0002.jpg,1
5418,all-pics/Robert_Flodquist_0001.jpg,all-pics/Robert_Gallo_0001.jpg,0
5419,all-pics/Robert_Gordon_Card_0001.jpg,all-pics/Robert_Hanssen_0001.jpg,0
5420,all-pics/Robert_Horan_0001.jpg,all-pics/Robert_Horan_0002.jpg,1
5421,all-pics/Robert_Hyatt_0001.jpg,all-pics/Robert_Kipkoech_Cheruiyot_0001.jpg,0
5422,all-pics/Robert_Kocharian_0001.jpg,all-pics/Robert_Kocharian_0002.jpg,1
5423,all-pics/Robert_Kocharian_0003.jpg,all-pics/Robert_Kocharian_0004.jpg,1
5424,all-pics/Robert_Kocharian_0005.jpg,all-pics/Robert_Korzeniowski_0001.jpg,0
5425,all-pics/Robert_Lange_0001.jpg,all-pics/Robert_Lee_Yates_Jr_0001.jpg,0
5426,all-pics/Robert_Marshall_0001.jpg,all-pics/Robert_McKee_0001.jpg,0
5427,all-pics/Robert_Morvillo_0001.jpg,all-pics/Robert_Mueller_0001.jpg,0
5428,all-pics/Robert_Mueller_0002.jpg,all-pics/Robert_Mueller_0003.jpg,1
5429,all-pics/Robert_Mueller_0004.jpg,all-pics/Robert_Mueller_0005.jpg,1
5430,all-pics/Robert_Mugabe_0001.jpg,all-pics/Robert_Mugabe_0002.jpg,1
5431,all-pics/Robert_Nardelli_0001.jpg,all-pics/Robert_Nillson_0001.jpg,0
5432,all-pics/Robert_Pollack_0001.jpg,all-pics/Robert_Redford_0001.jpg,0
5433,all-pics/Robert_Redford_0002.jpg,all-pics/Robert_Redford_0003.jpg,1
5434,all-pics/Robert_Redford_0004.jpg,all-pics/Robert_Redford_0005.jpg,1
5435,all-pics/Robert_Redford_0006.jpg,all-pics/Robert_Redford_0007.jpg,1
5436,all-pics/Robert_Redford_0008.jpg,all-pics/Robert_Schuller_0001.jpg,0
5437,all-pics/Robert_Stack_0001.jpg,all-pics/Robert_Stack_0002.jpg,1
5438,all-pics/Robert_Torricelli_0001.jpg,all-pics/Robert_Torricelli_0002.jpg,1
5439,all-pics/Robert_Torricelli_0003.jpg,all-pics/Robert_Towne_0001.jpg,0
5440,all-pics/Robert_Tyrrell_0001.jpg,all-pics/Robert_Vowler_0001.jpg,0
5441,all-pics/Robert_Wagner_0001.jpg,all-pics/Robert_Weitzel_0001.jpg,0
5442,all-pics/Robert_Wiener_0001.jpg,all-pics/Robert_Witt_0001.jpg,0
5443,all-pics/Robert_Witt_0002.jpg,all-pics/Robert_Woody_Johnson_0001.jpg,0
5444,all-pics/Robert_Zoellick_0001.jpg,all-pics/Robert_Zoellick_0002.jpg,1
5445,all-pics/Robert_Zoellick_0003.jpg,all-pics/Robert_Zoellick_0004.jpg,1
5446,all-pics/Robert_Zoellick_0005.jpg,all-pics/Robert_Zoellick_0006.jpg,1
5447,all-pics/Robert_Zoellick_0007.jpg,all-pics/Roberta_Combs_0001.jpg,0
5448,all-pics/Roberto_Arguelles_0001.jpg,all-pics/Roberto_Benigni_0001.jpg,0
5449,all-pics/Roberto_Benigni_0002.jpg,all-pics/Roberto_Canessa_0001.jpg,0
5450,all-pics/Roberto_Carlos_0001.jpg,all-pics/Roberto_Carlos_0002.jpg,1
5451,all-pics/Roberto_Carlos_0003.jpg,all-pics/Roberto_Carlos_0004.jpg,1
5452,all-pics/Roberto_Cavalli_0001.jpg,all-pics/Roberto_Cercelletta_0001.jpg,0
5453,all-pics/Roberto_Guaterroma_0001.jpg,all-pics/Roberto_Laratro_0001.jpg,0
5454,all-pics/Roberto_Lavagna_0001.jpg,all-pics/Roberto_Marinho_0001.jpg,0
5455,all-pics/Roberto_Marinho_0002.jpg,all-pics/Roberto_Marinho_0003.jpg,1
5456,all-pics/Roberto_Robaina_0001.jpg,all-pics/Roberto_Tovar_0001.jpg,0
5457,all-pics/Robin_Cook_0001.jpg,all-pics/Robin_Cook_0002.jpg,1
5458,all-pics/Robin_Johansen_0001.jpg,all-pics/Robin_McGraw_0001.jpg,0
5459,all-pics/Robin_McLaurin_Williams_0001.jpg,all-pics/Robin_McLaurin_Williams_0002.jpg,1
5460,all-pics/Robin_Tunney_0001.jpg,all-pics/Robin_Wagner_0001.jpg,0
5461,all-pics/Robin_Williams_0001.jpg,all-pics/Robin_Wright_Penn_0001.jpg,0
5462,all-pics/Robinson_Stevenin_0001.jpg,all-pics/Robinson_Stevenin_0002.jpg,1
5463,all-pics/Rocco_Buttiglione_0001.jpg,all-pics/Rod_Blagojevich_0001.jpg,0
5464,all-pics/Rod_Blagojevich_0002.jpg,all-pics/Rod_Bryden_0001.jpg,0
5465,all-pics/Rod_Jong-il_0001.jpg,all-pics/Rod_Paige_0001.jpg,0
5466,all-pics/Rod_Stewart_0001.jpg,all-pics/Rod_Stewart_0002.jpg,1
5467,all-pics/Rod_Stewart_0003.jpg,all-pics/Rod_Thorn_0001.jpg,0
5468,all-pics/Rodney_Dangerfield_0001.jpg,all-pics/Rodney_Rempt_0001.jpg,0
5469,all-pics/Rodolfo_Abalos_0001.jpg,all-pics/Rodrigo_Borja_0001.jpg,0
5470,all-pics/Rodrigo_Borja_0002.jpg,all-pics/Rodrigo_Rato_0001.jpg,0
5471,all-pics/Rodrigo_de_la_Cerna_0001.jpg,all-pics/Roel_Campos_0001.jpg,0
5472,all-pics/Rogelio_Montemayor_0001.jpg,all-pics/Rogelio_Ramos_0001.jpg,0
5473,all-pics/Roger_Clemens_0001.jpg,all-pics/Roger_Clemens_0002.jpg,1
5474,all-pics/Roger_Cook_0001.jpg,all-pics/Roger_Corbett_0001.jpg,0
5475,all-pics/Roger_Daltrey_0001.jpg,all-pics/Roger_Etchegaray_0001.jpg,0
5476,all-pics/Roger_Federer_0001.jpg,all-pics/Roger_Federer_0002.jpg,1
5477,all-pics/Roger_Federer_0003.jpg,all-pics/Roger_Federer_0004.jpg,1
5478,all-pics/Roger_Federer_0005.jpg,all-pics/Roger_Federer_0006.jpg,1
5479,all-pics/Roger_Federer_0007.jpg,all-pics/Roger_Federer_0008.jpg,1
5480,all-pics/Roger_Federer_0009.jpg,all-pics/Roger_Federer_0010.jpg,1
5481,all-pics/Roger_Federer_0011.jpg,all-pics/Roger_Federer_0012.jpg,1
5482,all-pics/Roger_Federer_0013.jpg,all-pics/Roger_Federer_0014.jpg,1
5483,all-pics/Roger_Grimes_0001.jpg,all-pics/Roger_King_0001.jpg,0
5484,all-pics/Roger_Lyons_0001.jpg,all-pics/Roger_Machado_0001.jpg,0
5485,all-pics/Roger_Mahony_0001.jpg,all-pics/Roger_Moore_0001.jpg,0
5486,all-pics/Roger_Moore_0002.jpg,all-pics/Roger_Moore_0003.jpg,1
5487,all-pics/Roger_Moore_0004.jpg,all-pics/Roger_Moore_0005.jpg,1
5488,all-pics/Roger_Penske_0001.jpg,all-pics/Roger_Staubach_0001.jpg,0
5489,all-pics/Roger_Suarez_0001.jpg,all-pics/Roger_Toussaint_0001.jpg,0
5490,all-pics/Roger_Winter_0001.jpg,all-pics/Rogerio_Romero_0001.jpg,0
5491,all-pics/Rogerio_Romero_0002.jpg,all-pics/Roh_Moo-hyun_0001.jpg,0
5492,all-pics/Roh_Moo-hyun_0002.jpg,all-pics/Roh_Moo-hyun_0003.jpg,1
5493,all-pics/Roh_Moo-hyun_0004.jpg,all-pics/Roh_Moo-hyun_0005.jpg,1
5494,all-pics/Roh_Moo-hyun_0006.jpg,all-pics/Roh_Moo-hyun_0007.jpg,1
5495,all-pics/Roh_Moo-hyun_0008.jpg,all-pics/Roh_Moo-hyun_0009.jpg,1
5496,all-pics/Roh_Moo-hyun_0010.jpg,all-pics/Roh_Moo-hyun_0011.jpg,1
5497,all-pics/Roh_Moo-hyun_0012.jpg,all-pics/Roh_Moo-hyun_0013.jpg,1
5498,all-pics/Roh_Moo-hyun_0014.jpg,all-pics/Roh_Moo-hyun_0015.jpg,1
5499,all-pics/Roh_Moo-hyun_0016.jpg,all-pics/Roh_Moo-hyun_0017.jpg,1
5500,all-pics/Roh_Moo-hyun_0018.jpg,all-pics/Roh_Moo-hyun_0019.jpg,1
5501,all-pics/Roh_Moo-hyun_0020.jpg,all-pics/Roh_Moo-hyun_0021.jpg,1
5502,all-pics/Roh_Moo-hyun_0022.jpg,all-pics/Roh_Moo-hyun_0023.jpg,1
5503,all-pics/Roh_Moo-hyun_0024.jpg,all-pics/Roh_Moo-hyun_0025.jpg,1
5504,all-pics/Roh_Moo-hyun_0026.jpg,all-pics/Roh_Moo-hyun_0027.jpg,1
